rs_id 	 so_term 	 ensembl_gene_ids 	 gene_symbols 	 distance 	 is_regulatory
rs7951911 	 nearest_gene_five_prime_end 	 ENSG00000019485 	 PRDM11 	 -32826 	 
rs7952067 	 nearest_gene_five_prime_end 	 ENSG00000165895 	 ARHGAP42 	 -136912 	 
rs7952106 	 nearest_gene_five_prime_end 	 ENSG00000149295 	 DRD2 	 -78144 	 regulatory
rs7953249 	 nearest_gene_five_prime_end 	 ENSG00000135100 	 HNF1A 	 -12622 	 
rs7953508 	 nearest_gene_five_prime_end 	 ENSG00000120833 	 SOCS2 	 -19963 	 regulatory
rs7953528 	 nearest_gene_five_prime_end 	 ENSG00000087448 	 KLHL42 	 -84205 	 regulatory
rs7953704 	 intron_variant 	 ENSG00000175727 	 MLXIP 	 0 	 
rs7953959 	 nearest_gene_five_prime_end 	 ENSG00000139350 	 NEDD1 	 -227138 	 
rs795484 	 intron_variant 	 ENSG00000135090 	 TAOK3 	 0 	 
rs7955374 	 nearest_gene_five_prime_end 	 ENSG00000005175 	 RPAP3 	 -219695 	 
rs795544 	 intron_variant 	 ENSG00000039139 	 DNAH5 	 0 	 
rs7955516 	 nearest_gene_five_prime_end 	 ENSG00000172572 	 PDE3A 	 -24143 	 
rs7956193 	 upstream_gene_variant 	 ENSG00000135144 	 DTX1 	 0 	 
rs7956611 	 intron_variant 	 ENSG00000155974 	 GRIP1 	 0 	 
rs7957197 	 intron_variant 	 ENSG00000135114 	 OASL 	 0 	 
rs7957470 	 intron_variant 	 ENSG00000176834 	 VSIG10 	 0 	 
rs7957589 	 intron_variant 	 ENSG00000165966 	 PDZRN4 	 0 	 
rs79578553 	 nearest_gene_five_prime_end 	 ENSG00000027075 	 PRKCH 	 -58530 	 regulatory
rs7960483 	 nearest_gene_five_prime_end 	 ENSG00000189079 	 ARID2 	 -197693 	 
rs796127 	 nearest_gene_five_prime_end 	 ENSG00000165322 	 ARHGAP12 	 -249075 	 regulatory
rs7961581 	 intron_variant 	 ENSG00000127324 	 TSPAN8 	 0 	 
rs7961894 	 intron_variant 	 ENSG00000158023 	 WDR66 	 0 	 
rs79619559 	 nearest_gene_five_prime_end 	 ENSG00000067057 	 PFKP 	 -331827 	 
rs7963521 	 nearest_gene_five_prime_end 	 ENSG00000253719 	 ATXN7L3B 	 -1102651 	 
rs7964120 	 nearest_gene_five_prime_end 	 ENSG00000253719 	 ATXN7L3B 	 -843799 	 
rs7964407 	 nearest_gene_five_prime_end 	 ENSG00000087494 	 PTHLH 	 -67350 	 
rs7964748 	 nearest_gene_five_prime_end 	 ENSG00000017427 	 IGF1 	 -90905 	 
rs7965364 	 nearest_gene_five_prime_end 	 ENSG00000133703 	 KRAS 	 -80322 	 
rs7965445 	 nearest_gene_five_prime_end 	 ENSG00000061936 	 SFSWAP 	 -332723 	 
rs7965584 	 nearest_gene_five_prime_end 	 ENSG00000070961 	 ATP2B1 	 -202701 	 
rs796825 	 nearest_gene_five_prime_end 	 ENSG00000175697 	 GPR156 	 -13538 	 
rs7968270 	 nearest_gene_five_prime_end 	 ENSG00000057704 	 TMCC3 	 -51499 	 regulatory
rs7968324 	 nearest_gene_five_prime_end 	 ENSG00000139263 	 LRIG3 	 -247724 	 
rs7968440 	 intron_variant 	 ENSG00000066084 	 DIP2B 	 0 	 
rs7968606 	 intron_variant 	 ENSG00000185046 	 ANKS1B 	 0 	 
rs7968682 	 nearest_gene_five_prime_end 	 ENSG00000139233 	 LLPH 	 -152668 	 
rs7969148 	 intron_variant 	 ENSG00000178882 	 FAM101A 	 0 	 
rs7969151 	 nearest_gene_five_prime_end 	 ENSG00000012822 	 CALCOCO1 	 -37747 	 
rs7969761 	 intron_variant 	 ENSG00000010379 	 SLC6A13 	 0 	 
rs7970350 	 downstream_gene_variant 	 ENSG00000149948 	 HMGA2 	 0 	 
rs7971536 	 intron_variant 	 ENSG00000136048 	 DRAM1 	 0 	 
rs7971751 	 intron_variant 	 ENSG00000065361 	 ERBB3 	 0 	 
rs7972528 	 nearest_gene_five_prime_end 	 ENSG00000179104 	 TMTC2 	 -1050376 	 
rs7973719 	 nearest_gene_five_prime_end 	 ENSG00000139197 	 PEX5 	 -6468 	 
rs7974425 	 nearest_gene_five_prime_end 	 ENSG00000118596 	 SLC16A7 	 -745324 	 
rs7975161 	 synonymous_variant 	 ENSG00000198431 	 TXNRD1 	 0 	 
rs79755370 	 intron_variant 	 ENSG00000162594 	 IL23R 	 0 	 
rs7976059 	 nearest_gene_five_prime_end 	 ENSG00000167612 	 ANKRD33 	 -30472 	 
rs797820 	 intron_variant 	 ENSG00000075213 	 SEMA3A 	 0 	 
rs7978454 	 intron_variant 	 ENSG00000197653 	 DNAH10 	 0 	 
rs7979367 	 intron_variant 	 ENSG00000151952 	 TMEM132D 	 0 	 
rs7979473 	 intron_variant 	 ENSG00000135100 	 HNF1A 	 0 	 
rs7979575 	 nearest_gene_five_prime_end 	 ENSG00000134532 	 SOX5 	 -174854 	 
rs7979673 	 intron_variant 	 ENSG00000149948 	 HMGA2 	 0 	 
rs7980687 	 intron_variant 	 ENSG00000139697 	 SBNO1 	 0 	 
rs7980799 	 intron_variant 	 ENSG00000110975 	 SYT10 	 0 	 
rs7981942 	 nearest_gene_five_prime_end 	 ENSG00000136158 	 SPRY2 	 -291740 	 regulatory
rs7982677 	 intron_variant 	 ENSG00000179399 	 GPC5 	 0 	 
rs798336 	 intron_variant 	 ENSG00000187391 	 MAGI2 	 0 	 
rs7984522 	 intron_variant 	 ENSG00000041515 	 MYO16 	 0 	 
rs7984606 	 intron_variant 	 ENSG00000150361 	 KLHL1 	 0 	 
rs7984869 	 nearest_gene_five_prime_end 	 ENSG00000184564 	 SLITRK6 	 -316903 	 
rs798489 	 nearest_gene_five_prime_end 	 ENSG00000174945 	 AMZ1 	 -82646 	 
rs79849397 	 nearest_gene_five_prime_end 	 ENSG00000176566 	 DCAF4L2 	 -129409 	 
rs7984966 	 intron_variant 	 ENSG00000102468 	 HTR2A 	 0 	 
rs798497 	 intron_variant 	 ENSG00000146535 	 GNA12 	 0 	 
rs7985 	 nearest_gene_five_prime_end 	 ENSG00000196431 	 CRYBA4 	 -48607 	 
rs798502 	 intron_variant 	 ENSG00000146535 	 GNA12 	 0 	 
rs798544 	 nearest_gene_five_prime_end 	 ENSG00000174945 	 AMZ1 	 -43945 	 
rs798554 	 nearest_gene_five_prime_end 	 ENSG00000174945 	 AMZ1 	 -40638 	 
rs7985891 	 nearest_gene_five_prime_end 	 ENSG00000183098 	 GPC6 	 -64 	 
rs7986704 	 intron_variant 	 ENSG00000139734 	 DIAPH3 	 0 	 
rs7987251 	 intron_variant 	 ENSG00000139734 	 DIAPH3 	 0 	 
rs798766 	 intron_variant 	 ENSG00000013810 	 TACC3 	 0 	 
rs7989332 	 intron_variant 	 ENSG00000165475 	 CRYL1 	 0 	 
rs7989336 	 intron_variant 	 ENSG00000185352 	 HS6ST3 	 0 	 
rs798943 	 intron_variant 	 ENSG00000106034 	 CPED1 	 0 	 
rs7992643 	 nearest_gene_five_prime_end 	 ENSG00000139800 	 ZIC5 	 -69125 	 
rs7993214 	 intron_variant 	 ENSG00000133103 	 COG6 	 0 	 
rs7995215 	 intron_variant 	 ENSG00000183098 	 GPC6 	 0 	 
rs7996217 	 intron_variant 	 ENSG00000102452 	 NALCN 	 0 	 
rs7997462 	 intron_variant 	 ENSG00000118946 	 PCDH17 	 0 	 
rs7998202 	 nearest_gene_five_prime_end 	 ENSG00000068650 	 ATP11A 	 -12775 	 
rs7998314 	 intron_variant 	 ENSG00000183098 	 GPC6 	 0 	 
rs7999075 	 nearest_gene_five_prime_end 	 ENSG00000102678 	 FGF9 	 -374684 	 
rs7999699 	 nearest_gene_five_prime_end 	 ENSG00000136143 	 SUCLA2 	 -205731 	 
rs8000124 	 intron_variant 	 ENSG00000102837 	 OLFM4 	 0 	 
rs8000245 	 nearest_gene_five_prime_end 	 ENSG00000118922 	 KLF12 	 -22349 	 
rs800082 	 nearest_gene_five_prime_end 	 ENSG00000181744 	 C3orf58 	 -649564 	 
rs8001611 	 nearest_gene_five_prime_end 	 ENSG00000023516 	 AKAP11 	 -119404 	 
rs8001641 	 nearest_gene_five_prime_end 	 ENSG00000136158 	 SPRY2 	 -222275 	 
rs8001893 	 nearest_gene_five_prime_end 	 ENSG00000133119 	 RFC3 	 -169925 	 
rs8001976 	 nearest_gene_five_prime_end 	 ENSG00000136143 	 SUCLA2 	 -187739 	 
rs8002180 	 intron_variant 	 ENSG00000125257 	 ABCC4 	 0 	 
rs8002688 	 intron_variant 	 ENSG00000083535 	 PIBF1 	 0 	 
rs8002779 	 nearest_gene_five_prime_end 	 ENSG00000179399 	 GPC5 	 -34952 	 
rs8002861 	 nearest_gene_five_prime_end 	 ENSG00000281883 	 RP11-65B7.2 	 -16580 	 
rs800292 	 missense_variant 	 ENSG00000000971 	 CFH 	 0 	 
rs8003722 	 nearest_gene_five_prime_end 	 ENSG00000185650 	 ZFP36L1 	 -55291 	 
rs8004664 	 intron_variant 	 ENSG00000053254 	 FOXN3 	 0 	 
rs8005161 	 intron_variant 	 ENSG00000140030 	 GPR65 	 0 	 
rs8005745 	 intron_variant 	 ENSG00000100644 	 HIF1A 	 0 	 
rs8005845 	 downstream_gene_variant 	 ENSG00000196136,ENSG00000273259,ENSG00000196136,ENSG00000273259 	 SERPINA3,SERPINA3,SERPINA3,SERPINA3 	 0 	 
rs800586 	 intron_variant 	 ENSG00000104447 	 TRPS1 	 0 	 
rs8005962 	 nearest_gene_five_prime_end 	 ENSG00000182512 	 GLRX5 	 -27312 	 regulatory
rs8006385 	 intron_variant 	 ENSG00000100605 	 ITPK1 	 0 	 
rs8007661 	 intron_variant 	 ENSG00000100815 	 TRIP11 	 0 	 
rs8007846 	 nearest_gene_five_prime_end 	 ENSG00000033170 	 FUT8 	 -385652 	 
rs8008270 	 intron_variant 	 ENSG00000073712 	 FERMT2 	 0 	 
rs8008716 	 nearest_gene_five_prime_end 	 ENSG00000139910 	 NOVA1 	 -58804 	 
rs80088139 	 intron_variant 	 ENSG00000219438 	 FAM19A5 	 0 	 
rs8008961 	 intron_variant 	 ENSG00000182185 	 RAD51B 	 0 	 
rs8010715 	 nearest_gene_five_prime_end 	 ENSG00000092010 	 PSME1 	 -3779 	 
rs8010717 	 nearest_gene_five_prime_end 	 ENSG00000211448 	 DIO2 	 -443659 	 
rs801112 	 nearest_gene_five_prime_end 	 ENSG00000116574 	 RHOU 	 -125797 	 
rs801114 	 nearest_gene_five_prime_end 	 ENSG00000116574 	 RHOU 	 -127010 	 
rs801193 	 nearest_gene_five_prime_end 	 ENSG00000243335 	 KCTD7 	 -63256 	 
rs8012 	 3_prime_UTR_variant 	 ENSG00000105607 	 GCDH 	 0 	 
rs8012283 	 intron_variant 	 ENSG00000100503 	 NIN 	 0 	 
rs8012941 	 intron_variant 	 ENSG00000140015 	 KCNH5 	 0 	 
rs80130819 	 nearest_gene_five_prime_end 	 ENSG00000139219 	 COL2A1 	 -21348 	 
rs8013190 	 nearest_gene_five_prime_end 	 ENSG00000131966 	 ACTR10 	 -311750 	 
rs8013477 	 nearest_gene_five_prime_end 	 ENSG00000165501 	 LRR1 	 -530990 	 
rs801350 	 nearest_gene_five_prime_end 	 ENSG00000196950 	 SLC39A10 	 -893308 	 
rs801378 	 nearest_gene_five_prime_end 	 ENSG00000196950 	 SLC39A10 	 -880704 	 
rs8014067 	 intron_variant 	 ENSG00000139973 	 SYT16 	 0 	 
rs8014131 	 nearest_gene_five_prime_end 	 ENSG00000185070 	 FLRT2 	 -32632 	 
rs8014194 	 intron_variant 	 ENSG00000165959 	 CLMN 	 0 	 
rs8014204 	 3_prime_UTR_variant 	 ENSG00000119596 	 YLPM1 	 0 	 
rs8014671 	 nearest_gene_five_prime_end 	 ENSG00000133985 	 TTC9 	 -16248 	 
rs8015016 	 nearest_gene_five_prime_end 	 ENSG00000213231 	 TCL1B 	 -30346 	 
rs8015138 	 intron_variant 	 ENSG00000186469 	 GNG2 	 0 	 
rs8015959 	 intron_variant 	 ENSG00000151322 	 NPAS3 	 0 	 
rs8016620 	 intron_variant 	 ENSG00000100749 	 VRK1 	 0 	 
rs8016947 	 nearest_gene_five_prime_end 	 ENSG00000100906 	 NFKBIA 	 -41289 	 
rs8017161 	 nearest_gene_five_prime_end 	 ENSG00000205436 	 EXOC3L4 	 -3286 	 
rs80171647 	 intron_variant 	 ENSG00000189283 	 FHIT 	 0 	 
rs8017304 	 intron_variant 	 ENSG00000182185 	 RAD51B 	 0 	 
rs8017377 	 missense_variant 	 ENSG00000205978 	 NYNRIN 	 0 	 
rs8017423 	 nearest_gene_five_prime_end 	 ENSG00000100764 	 PSMC1 	 -42929 	 
rs8017455 	 intron_variant 	 ENSG00000165409 	 TSHR 	 0 	 
rs8018967 	 intron_variant 	 ENSG00000187105 	 HEATR4 	 0 	 
rs8019546 	 nearest_gene_five_prime_end 	 ENSG00000131969 	 ABHD12B 	 -15136 	 
rs8020095 	 intron_variant 	 ENSG00000171723 	 GPHN 	 0 	 
rs8020441 	 nearest_gene_five_prime_end 	 ENSG00000151748 	 SAV1 	 -35829 	 
rs8021963 	 intron_variant 	 ENSG00000140025 	 EFCAB11 	 0 	 
rs8022206 	 intron_variant 	 ENSG00000182185 	 RAD51B 	 0 	 
rs8022296 	 nearest_gene_five_prime_end 	 ENSG00000100749 	 VRK1 	 -724215 	 
rs8023445 	 intron_variant 	 ENSG00000185634 	 SHC4 	 0 	 
rs8023580 	 nearest_gene_five_prime_end 	 ENSG00000185551 	 NR2F2 	 -160876 	 
rs8023715 	 nearest_gene_five_prime_end 	 ENSG00000185594 	 SPATA8 	 -281061 	 
rs8023845 	 nearest_gene_five_prime_end 	 ENSG00000104081 	 BMF 	 -13022 	 
rs8024343 	 nearest_gene_five_prime_end 	 ENSG00000166748 	 AGBL1 	 -1024838 	 
rs8025093 	 intron_variant 	 ENSG00000114062 	 UBE3A 	 0 	 
rs8025118 	 nearest_gene_five_prime_end 	 ENSG00000235711 	 ANKRD34C 	 -33248 	 
rs802568 	 intron_variant 	 ENSG00000174469 	 CNTNAP2 	 0 	 
rs8026898 	 nearest_gene_five_prime_end 	 ENSG00000137818 	 RPLP1 	 -246293 	 
rs802734 	 nearest_gene_five_prime_end 	 ENSG00000172673 	 THEMIS 	 -39021 	 
rs8027498 	 intron_variant 	 ENSG00000185518 	 SV2B 	 0 	 
rs8027587 	 nearest_gene_five_prime_end 	 ENSG00000172183 	 ISG20 	 -69754 	 regulatory
rs8028182 	 intron_variant 	 ENSG00000169375 	 SIN3A 	 0 	 
rs8028313 	 intron_variant 	 ENSG00000137764 	 MAP2K5 	 0 	 
rs8028537 	 upstream_gene_variant 	 ENSG00000157766 	 ACAN 	 0 	 
rs8028579 	 intron_variant 	 ENSG00000137872 	 SEMA6D 	 0 	 
rs8028689 	 intron_variant 	 ENSG00000128731 	 HERC2 	 0 	 
rs8029989 	 nearest_gene_five_prime_end 	 ENSG00000171262 	 FAM98B 	 -12481 	 
rs8030136 	 nearest_gene_five_prime_end 	 ENSG00000128739 	 SNRPN 	 -45806 	 
rs8030672 	 nearest_gene_five_prime_end 	 ENSG00000258484 	 SPESP1 	 -51476 	 
rs80311637 	 missense_variant 	 ENSG00000163638 	 ADAMTS9 	 0 	 
rs80312298 	 intron_variant 	 ENSG00000170430 	 MGMT 	 0 	 
rs8031948 	 intron_variant 	 ENSG00000188266 	 HYKK 	 0 	 
rs8032158 	 intron_variant 	 ENSG00000069869 	 NEDD4 	 0 	 
rs8032675 	 intron_variant 	 ENSG00000137764 	 MAP2K5 	 0 	 
rs8032939 	 intron_variant 	 ENSG00000172575 	 RASGRP1 	 0 	 
rs8033165 	 nearest_gene_five_prime_end 	 ENSG00000188626 	 GOLGA8M 	 -22562 	 
rs80332023 	 intron_variant 	 ENSG00000154227 	 CERS3 	 0 	 
rs8033957 	 intron_variant 	 ENSG00000150667 	 FSIP1 	 0 	 
rs8034004 	 nearest_gene_five_prime_end 	 ENSG00000137831 	 UACA 	 -257373 	 
rs8034191 	 intron_variant 	 ENSG00000188266 	 HYKK 	 0 	 
rs80343422 	 nearest_gene_five_prime_end 	 ENSG00000185950 	 IRS2 	 -17406 	 
rs8034595 	 nearest_gene_five_prime_end 	 ENSG00000185551 	 NR2F2 	 -149938 	 
rs8034802 	 intron_variant 	 ENSG00000128918,ENSG00000166035 	 ALDH1A2,LIPC 	 0 	 
rs8035452 	 intron_variant 	 ENSG00000138600 	 SPPL2A 	 0 	 
rs8035957 	 intron_variant 	 ENSG00000172575 	 RASGRP1 	 0 	 
rs8036030 	 intron_variant 	 ENSG00000138623 	 SEMA7A 	 0 	 
rs8036080 	 nearest_gene_five_prime_end 	 ENSG00000104142 	 VPS18 	 -9755 	 
rs8037790 	 intron_variant 	 ENSG00000176463 	 SLCO3A1 	 0 	 
rs8037818 	 intron_variant 	 ENSG00000198826 	 ARHGAP11A 	 0 	 
rs8038108 	 nearest_gene_five_prime_end 	 ENSG00000140534 	 TICRR 	 -29437 	 
rs8038465 	 intron_variant 	 ENSG00000103855 	 CD276 	 0 	 
rs8039584 	 intron_variant 	 ENSG00000140464 	 PML 	 0 	 
rs8039808 	 3_prime_UTR_variant 	 ENSG00000104047 	 DTWD1 	 0 	 
rs8040009 	 nearest_gene_five_prime_end 	 ENSG00000140557 	 ST8SIA2 	 -107280 	 
rs8040855 	 nearest_gene_five_prime_end 	 ENSG00000073417 	 PDE8A 	 -175535 	 
rs8040868 	 synonymous_variant 	 ENSG00000080644 	 CHRNA3 	 0 	 
rs8041227 	 nearest_gene_five_prime_end 	 ENSG00000169926 	 KLF13 	 -80516 	 
rs8041357 	 intron_variant 	 ENSG00000179361 	 ARID3B 	 0 	 
rs8041675 	 intron_variant 	 ENSG00000134138 	 MEIS2 	 0 	 
rs8041863 	 intron_variant 	 ENSG00000157766 	 ACAN 	 0 	 
rs8042238 	 intron_variant 	 ENSG00000136381 	 IREB2 	 0 	 
rs8042374 	 intron_variant 	 ENSG00000080644 	 CHRNA3 	 0 	 
rs8042680 	 intron_variant 	 ENSG00000198901 	 PRC1 	 0 	 
rs804280 	 intron_variant 	 ENSG00000136574 	 GATA4 	 0 	 
rs804292 	 3_prime_UTR_variant 	 ENSG00000154328 	 NEIL2 	 0 	 
rs8042988 	 intron_variant 	 ENSG00000157766 	 ACAN 	 0 	 
rs8043440 	 intron_variant 	 ENSG00000166206 	 GABRB3 	 0 	 
rs8043757 	 intron_variant 	 ENSG00000140718 	 FTO 	 0 	 
rs8044769 	 intron_variant 	 ENSG00000140718 	 FTO 	 0 	 
rs8044853 	 nearest_gene_five_prime_end 	 ENSG00000153815 	 CMIP 	 -21116 	 
rs8044995 	 intron_variant 	 ENSG00000072736 	 NFATC3 	 0 	 
rs8045064 	 nearest_gene_five_prime_end 	 ENSG00000090905 	 TNRC6A 	 -65427 	 
rs8045253 	 nearest_gene_five_prime_end 	 ENSG00000103241 	 FOXF1 	 -106366 	 
rs8045405 	 nearest_gene_five_prime_end 	 ENSG00000232258 	 TMEM114 	 -136973 	 
rs8046148 	 nearest_gene_five_prime_end 	 ENSG00000155393 	 HEATR3 	 -43091 	 
rs8047014 	 upstream_gene_variant 	 ENSG00000103044 	 HAS3 	 0 	 
rs8048207 	 intron_variant 	 ENSG00000150394 	 CDH8 	 0 	 
rs8048576 	 intron_variant 	 ENSG00000064270 	 ATP2C2 	 0 	 
rs8048589 	 intron_variant 	 ENSG00000048471 	 SNX29 	 0 	 
rs8049367 	 nearest_gene_five_prime_end 	 ENSG00000005339 	 CREBBP 	 -49717 	 
rs8049439 	 intron_variant 	 ENSG00000168488 	 ATXN2L 	 0 	 
rs8049603 	 nearest_gene_five_prime_end 	 ENSG00000103404 	 USP31 	 -93331 	 
rs8049607 	 intron_variant 	 ENSG00000189067 	 LITAF 	 0 	 
rs8050136 	 intron_variant 	 ENSG00000140718 	 FTO 	 0 	 
rs8050187 	 intron_variant 	 ENSG00000186153 	 WWOX 	 0 	 
rs8050326 	 nearest_gene_five_prime_end 	 ENSG00000140968 	 IRF8 	 -171732 	 
rs8050896 	 nearest_gene_five_prime_end 	 ENSG00000179776 	 CDH5 	 -241789 	 
rs8050907 	 intron_variant 	 ENSG00000205832 	 C16orf96 	 0 	 
rs8050940 	 nearest_gene_five_prime_end 	 ENSG00000150394 	 CDH8 	 -29271 	 
rs8051149 	 intron_variant 	 ENSG00000103257 	 SLC7A5 	 0 	 
rs8051319 	 intron_variant 	 ENSG00000133392 	 MYH11 	 0 	 
rs8052123 	 intron_variant 	 ENSG00000135736 	 CCDC102A 	 0 	 
rs8052505 	 nearest_gene_five_prime_end 	 ENSG00000131152 	 RP11-178L8.4 	 -179773 	 
rs8052560 	 nearest_gene_five_prime_end 	 ENSG00000174177 	 CTU2 	 -4370 	 
rs805297 	 intron_variant 	 ENSG00000204444 	 APOM 	 0 	 
rs805303 	 intron_variant 	 ENSG00000204463 	 BAG6 	 0 	 
rs8053728 	 nearest_gene_five_prime_end 	 ENSG00000140945 	 CDH13 	 -175157 	 
rs8055236 	 intron_variant 	 ENSG00000140945 	 CDH13 	 0 	 
rs8056064 	 intron_variant 	 ENSG00000140945 	 CDH13 	 0 	 
rs8056446 	 intron_variant 	 ENSG00000186153 	 WWOX 	 0 	 
rs8056650 	 nearest_gene_five_prime_end 	 ENSG00000278499 	 RP11-457D20.2 	 -502686 	 
rs8056742 	 intron_variant 	 ENSG00000135709 	 KIAA0513 	 0 	 
rs8056893 	 intron_variant 	 ENSG00000103064 	 SLC7A6 	 0 	 
rs8057551 	 intron_variant 	 ENSG00000103522 	 IL21R 	 0 	 
rs8057927 	 intron_variant 	 ENSG00000140945 	 CDH13 	 0 	 
rs8057939 	 nearest_gene_five_prime_end 	 ENSG00000166152 	 C16orf78 	 -13458 	 
rs8058295 	 intron_variant 	 ENSG00000183454 	 GRIN2A 	 0 	 
rs8060581 	 nearest_gene_five_prime_end 	 ENSG00000168589 	 DYNLRB2 	 -382026 	 
rs8060598 	 intron_variant 	 ENSG00000083799 	 CYLD 	 0 	 
rs8060686 	 synonymous_variant 	 ENSG00000038358 	 EDC4 	 0 	 
rs8061121 	 nearest_gene_five_prime_end 	 ENSG00000131152 	 RP11-178L8.4 	 -174795 	 
rs8061903 	 nearest_gene_five_prime_end 	 ENSG00000182831 	 C16orf72 	 -196823 	 
rs8062326 	 nearest_gene_five_prime_end 	 ENSG00000103528 	 SYT17 	 -23277 	 
rs806276 	 nearest_gene_five_prime_end 	 ENSG00000135341 	 MAP3K7 	 -89413 	 regulatory
rs806321 	 nearest_gene_five_prime_end 	 ENSG00000176124 	 DLEU1 	 -185015 	 
rs8064100 	 intron_variant 	 ENSG00000205362 	 MT1A 	 0 	 
rs8065311 	 nearest_gene_five_prime_end 	 ENSG00000153930 	 ANKFN1 	 -15040 	 
rs8066099 	 nearest_gene_five_prime_end 	 ENSG00000109099 	 PMP22 	 -278718 	 
rs8066773 	 intron_variant 	 ENSG00000108387 	 SEPT4 	 0 	 
rs8066857 	 intron_variant 	 ENSG00000133195 	 SLC39A11 	 0 	 
rs8067165 	 upstream_gene_variant 	 ENSG00000179111 	 HES7 	 0 	 
rs8067235 	 intron_variant 	 ENSG00000175866 	 BAIAP2 	 0 	 
rs8067378 	 nearest_gene_five_prime_end 	 ENSG00000073605 	 GSDMB 	 -24759 	 
rs8067912 	 intron_variant 	 ENSG00000167419 	 LPO 	 0 	 
rs806794 	 upstream_gene_variant 	 ENSG00000276966,ENSG00000197409,ENSG00000196866 	 HIST1H4E,HIST1H3D,HIST1H2AD 	 0 	 
rs8068318 	 nearest_gene_five_prime_end 	 ENSG00000121068 	 TBX2 	 -6508 	 
rs8068952 	 intron_variant 	 ENSG00000141376 	 BCAS3 	 0 	 
rs8069176 	 downstream_gene_variant 	 ENSG00000073605 	 GSDMB 	 0 	 
rs807029 	 intron_variant 	 ENSG00000107816 	 LZTS2 	 0 	 
rs8070463 	 upstream_gene_variant 	 ENSG00000198933 	 TBKBP1 	 0 	 
rs8070473 	 intron_variant 	 ENSG00000205045 	 SLFN12L 	 0 	 
rs8070723 	 intron_variant 	 ENSG00000186868 	 MAPT 	 0 	 
rs8072100 	 intron_variant 	 ENSG00000141279 	 NPEPPS 	 0 	 
rs8072843 	 nearest_gene_five_prime_end 	 ENSG00000183691 	 NOG 	 -32112 	 
rs8073390 	 nearest_gene_five_prime_end 	 ENSG00000121057 	 AKAP1 	 -42459 	 
rs8073783 	 nearest_gene_five_prime_end 	 ENSG00000141200 	 KIF2B 	 -662321 	 
rs8074700 	 nearest_gene_five_prime_end 	 ENSG00000260027 	 HOXB7 	 -38856 	 
rs8074751 	 intron_variant 	 ENSG00000154240 	 CEP112 	 0 	 
rs8074980 	 intron_variant 	 ENSG00000180891 	 CUEDC1 	 0 	 
rs8076220 	 nearest_gene_five_prime_end 	 ENSG00000188803 	 SHISA6 	 -43915 	 
rs807624 	 nearest_gene_five_prime_end 	 ENSG00000079785 	 DDX1 	 -51168 	 
rs8076431 	 intron_variant 	 ENSG00000188803 	 SHISA6 	 0 	 
rs8076457 	 intron_variant 	 ENSG00000065320 	 NTN1 	 0 	 
rs8076739 	 nearest_gene_five_prime_end 	 ENSG00000160551 	 TAOK1 	 -2895 	 
rs8077059 	 upstream_gene_variant 	 ENSG00000166329 	 CCDC182 	 0 	 
rs8077577 	 synonymous_variant 	 ENSG00000091536 	 MYO15A 	 0 	 
rs8077889 	 downstream_gene_variant 	 ENSG00000161647 	 MPP3 	 0 	 
rs8078723 	 upstream_gene_variant 	 ENSG00000108342 	 CSF3 	 0 	 
rs8079702 	 nearest_gene_five_prime_end 	 ENSG00000123700 	 KCNJ2 	 -26011 	 
rs8080944 	 nearest_gene_five_prime_end 	 ENSG00000123700 	 KCNJ2 	 -20771 	 
rs8081319 	 intron_variant 	 ENSG00000278540 	 ACACA 	 0 	 
rs8081523 	 nearest_gene_five_prime_end 	 ENSG00000184557 	 SOCS3 	 -51648 	 
rs808225 	 nearest_gene_five_prime_end 	 ENSG00000131966 	 ACTR10 	 -268882 	 
rs8082590 	 intron_variant 	 ENSG00000141034 	 GID4 	 0 	 
rs8083346 	 nearest_gene_five_prime_end 	 ENSG00000081138 	 CDH7 	 -418713 	 
rs8083432 	 intron_variant 	 ENSG00000198795 	 ZNF521 	 0 	 
rs8083633 	 intron_variant 	 ENSG00000170579 	 DLGAP1 	 0 	 
rs8083786 	 intron_variant 	 ENSG00000175354 	 PTPN2 	 0 	 
rs8084125 	 nearest_gene_five_prime_end 	 ENSG00000166573 	 GALR1 	 -9747 	 
rs8085804 	 nearest_gene_five_prime_end 	 ENSG00000152214 	 RIT2 	 -407363 	 
rs8086028 	 3_prime_UTR_variant 	 ENSG00000154864 	 PIEZO2 	 0 	 
rs8087073 	 intron_variant 	 ENSG00000101577 	 LPIN2 	 0 	 
rs8088832 	 nearest_gene_five_prime_end 	 ENSG00000141668 	 CBLN2 	 -378999 	 
rs8089099 	 nearest_gene_five_prime_end 	 ENSG00000101558 	 VAPA 	 -164071 	 
rs8089364 	 nearest_gene_five_prime_end 	 ENSG00000166603 	 MC4R 	 -181179 	 
rs8090011 	 intron_variant 	 ENSG00000101680 	 LAMA1 	 0 	 
rs8090196 	 nearest_gene_five_prime_end 	 ENSG00000078142 	 PIK3C3 	 -540784 	 
rs8092443 	 nearest_gene_five_prime_end 	 ENSG00000170677 	 SOCS6 	 -186276 	 
rs8093502 	 intron_variant 	 ENSG00000141668 	 CBLN2 	 0 	 
rs8093763 	 nearest_gene_five_prime_end 	 ENSG00000141682 	 PMAIP1 	 -63802 	 regulatory
rs8094794 	 intron_variant 	 ENSG00000134775 	 FHOD3 	 0 	 
